nces_school_id,state_school_id,nces_district_id,state_district_id,low_grade,high_grade,school_name,district,county_name,street_address,city,state,zip,zip_4-digit,phone,locale_code,locale,charter,students,teachers,student_teacher_ratio,free_lunch,reduced_lunch,directly_certified,type,status
481305000806,TX-057903-057903001,4813050,TX-057903,9,12,TURNER H S,CARROLLTON-FARMERS BRANCH ISD,Dallas County,1600 JOSEY LN,CARROLLTON,TX,75006,6045.0,(972)968-5400,21,Suburban Large,No,2010.0,143.9,13.97,1149.0,252.0,-,Regular,Open
480003012139,TX-057803-057803010,4800030,TX-057803,9,12,UPLIFT ATLAS PREPARATORY - H S,UPLIFT EDUCATION,Dallas County,3000 PEGASUS PARK DR STE 1100,DALLAS,TX,75247,,(214)821-7325,11,City Large,Yes,499.0,34.5,14.46,403.0,34.0,-,Regular,Open
480003012221,TX-057803-057803002,4800030,TX-057803,9,12,UPLIFT EDUCATION-NORTH HILLS PREP H S,UPLIFT EDUCATION,Dallas County,3000 PEGASUS PARK DR STE 1100,DALLAS,TX,75247,,(972)501-0645,11,City Large,Yes,513.0,32.7,15.69,119.0,21.0,-,Regular,Open
480003013588,TX-057803-057803016,4800030,TX-057803,9,12,UPLIFT GRAND H S,UPLIFT EDUCATION,Dallas County,3000 PEGASUS PARK DR STE 1100,DALLAS,TX,75247,,(972)854-0600,21,Suburban Large,Yes,362.0,14.72,24.59,266.0,44.0,-,Regular,Open
480003012200,TX-057803-057803007,4800030,TX-057803,9,12,UPLIFT HAMPTON PREPARATORY H S,UPLIFT EDUCATION,Dallas County,3000 PEGASUS PARK DR STE 1100,DALLAS,TX,75247,,(214)421-1982,11,City Large,Yes,403.0,30.03,13.42,303.0,33.0,-,Regular,Open
480003013058,TX-057803-057803006,4800030,TX-057803,9,12,UPLIFT HEIGHTS PREPARATORY H S,UPLIFT EDUCATION,Dallas County,3000 PEGASUS PARK DR STE 1100,DALLAS,TX,75247,,(214)442-7094,11,City Large,Yes,495.0,35.08,14.11,382.0,50.0,-,Regular,Open
480003013481,TX-057803-057803013,4800030,TX-057803,9,12,UPLIFT INFINITY H S,UPLIFT EDUCATION,Dallas County,3000 PEGASUS PARK DR STE 1100,DALLAS,TX,75247,,(469)621-9200,11,City Large,Yes,349.0,24.79,14.08,225.0,37.0,-,Regular,Open
480003013197,TX-057803-057803005,4800030,TX-057803,9,12,UPLIFT LUNA PREPARATORY H S,UPLIFT EDUCATION,Dallas County,3000 PEGASUS PARK DR STE 1100,DALLAS,TX,75247,,(214)445-3300,11,City Large,Yes,442.0,31.4,14.08,328.0,49.0,-,Regular,Open
480003012012,TX-057803-057803004,4800030,TX-057803,9,12,UPLIFT WILLIAMS PREPARATORY H S,UPLIFT EDUCATION,Dallas County,3000 PEGASUS PARK DR STE 1100,DALLAS,TX,75247,,(214)276-0352,11,City Large,Yes,603.0,38.37,15.72,480.0,57.0,-,Regular,Open
483039013814,TX-057914-057914006,4830390,TX-057914,9,12,VROONLAND - VANGUARD H S,MESQUITE ISD,Dallas County,4201 FAITHOM P LUCAS SR BLVD,MESQUITE,TX,75181,,(972)882-0001,21,Suburban Large,No,1591.0,92.21,17.25,1195.0,84.0,-,Regular,Open
481623001206,TX-057905-057905002,4816230,TX-057905,9,12,W H ADAMSON H S,DALLAS ISD,Dallas County,309 E NINTH ST,DALLAS,TX,75203,2298.0,(972)749-1400,11,City Large,No,1398.0,98.62,14.18,1335.0,33.0,-,Regular,Open
481623001383,TX-057905-057905021,4816230,TX-057905,9,12,W T WHITE H S,DALLAS ISD,Dallas County,4505 RIDGESIDE DR,DALLAS,TX,75244,7524.0,(972)502-6200,11,City Large,No,2074.0,137.12,15.13,1745.0,53.0,-,Regular,Open
481623001379,TX-057905-057905014,4816230,TX-057905,9,12,W W SAMUELL H S,DALLAS ISD,Dallas County,8928 PALISADE DR,DALLAS,TX,75217,2099.0,(972)892-5100,11,City Large,No,1878.0,125.66,14.95,1752.0,42.0,-,Regular,Open
483039003422,TX-057914-057914003,4830390,TX-057914,9,12,WEST MESQUITE H S,MESQUITE ISD,Dallas County,2500 MEMORIAL PKWY,MESQUITE,TX,75149,3799.0,(972)882-7600,21,Suburban Large,No,2082.0,146.95,14.17,1734.0,94.0,-,Regular,Open
481623012551,TX-057905-057905380,4816230,TX-057905,9,12,WILMER-HUTCHINS H S,DALLAS ISD,Dallas County,5520 LANGDON RD,DALLAS,TX,75241,,(972)925-2900,41,Rural Fringe,No,949.0,63.78,14.88,901.0,16.0,-,Regular,Open
480003014097,TX-057803-057803019,4800030,TX-057803,9,12,WISDOM H S,UPLIFT EDUCATION,Dallas County,3000 PEGASUS PARK DR STE 1100,DALLAS,TX,75247,,(214)653-6900,11,City Large,Yes,369.0,10.98,33.61,298.0,31.0,-,Regular,Open
481623001387,TX-057905-057905022,4816230,TX-057905,9,12,WOODROW WILSON H S,DALLAS ISD,Dallas County,100 S GLASGOW DR,DALLAS,TX,75214,4518.0,(972)502-4400,11,City Large,No,1791.0,118.62,15.1,912.0,37.0,-,Regular,Open
480867008769,TX-061910-061910001,4808670,TX-061910,9,12,ARGYLE H S,ARGYLE ISD,Denton County,6601 CANYON FALLS DR,FLOWER MOUND,TX,76226,989.0,(940)262-7777,41,Rural Fringe,No,1528.0,100.95,15.14,,,,Regular,Open
480891000288,TX-061907-061907001,4808910,TX-061907,9,12,AUBREY H S,AUBREY ISD,Denton County,510 SPRING HILL RD,AUBREY,TX,76227,9619.0,(940)668-3900,31,Town Fringe,No,1039.0,60.98,17.04,248.0,49.0,-,Regular,Open
483318012019,TX-061911-061911007,4833180,TX-061911,9,12,BYRON NELSON H S,NORTHWEST ISD,Denton County,2775 BOBCAT BLVD,TROPHY CLUB,TX,76262,,(817)698-5600,21,Suburban Large,No,2892.0,153.89,18.79,,,,Regular,Open
481305007852,TX-057903-057903006,4813050,TX-057903,9,12,CREEKVIEW H S,CARROLLTON-FARMERS BRANCH ISD,Denton County,3201 OLD DENTON RD,CARROLLTON,TX,75007,3957.0,(972)968-4800,21,Suburban Large,No,1680.0,120.9,13.9,795.0,210.0,-,Regular,Open
481674000657,TX-061901-061901003,4816740,TX-061901,9,12,DENTON H S,DENTON ISD,Denton County,3001 BRONCO WAY,DENTON,TX,76207,,(940)369-2000,12,City Midsize,No,2054.0,152.3,13.49,946.0,184.0,-,Regular,Open
482730008196,TX-061902-061902010,4827300,TX-061902,9,12,FLOWER MOUND H S,LEWISVILLE ISD,Denton County,3411 PETERS COLONY RD,FLOWER MOUND,TX,75022,2808.0,(469)713-5192,21,Suburban Large,No,3442.0,216.08,15.93,248.0,47.0,-,Regular,Open
481674010607,TX-061901-061901007,4816740,TX-061901,9,12,GUYER H S,DENTON ISD,Denton County,7501 TEASLEY LN,DENTON,TX,76210,,(940)369-1000,12,City Midsize,No,2570.0,172.61,14.89,521.0,115.0,-,Regular,Open
482730008195,TX-061902-061902008,4827300,TX-061902,9,12,HEBRON H S,LEWISVILLE ISD,Denton County,4207 PLANO PKWY,CARROLLTON,TX,75010,4205.0,(469)713-5183,21,Suburban Large,No,3673.0,224.67,16.35,806.0,181.0,-,Regular,Open
483318012421,TX-061911-061911010,4833180,TX-061911,9,12,JAMES M STEELE EARLY COLLEGE H S,NORTHWEST ISD,Denton County,606 N WALNUT,FORT WORTH,TX,76262,,(817)698-5800,21,Suburban Large,No,257.0,20.71,12.41,,,,Regular,Open
482598002925,TX-061905-061905001,4825980,TX-061905,9,12,KRUM H S,KRUM ISD,Denton County,1200 BOBCAT BLVD,KRUM,TX,76249,6908.0,(940)482-2601,31,Town Fringe,No,754.0,52.62,14.33,187.0,55.0,-,Regular,Open
482730003072,TX-061902-061902001,4827300,TX-061902,9,12,LEWISVILLE H S,LEWISVILLE ISD,Denton County,1098 W MAIN ST,LEWISVILLE,TX,75067,3518.0,(469)713-5190,21,Suburban Large,No,4162.0,302.17,13.77,2498.0,394.0,-,Regular,Open
482772003111,TX-061914-061914001,4827720,TX-061914,9,12,LITTLE ELM H S,LITTLE ELM ISD,Denton County,1900 WALKER LN,LITTLE ELM,TX,75068,5220.0,(972)947-9443,21,Suburban Large,No,2529.0,148.09,17.08,997.0,283.0,-,Regular,Open
482001012473,TX-043905-043905008,4820010,TX-043905,9,12,LONE STAR H S,FRISCO ISD,Denton County,2606 PANTHER CREEK PKWY,FRISCO,TX,75034,,(469)633-5300,41,Rural Fringe,No,1953.0,128.75,15.17,281.0,56.0,-,Regular,Open
482730005770,TX-061902-061902002,4827300,TX-061902,9,12,MARCUS H S,LEWISVILLE ISD,Denton County,5707 MORRISS RD,FLOWER MOUND,TX,75028,3730.0,(469)713-5196,21,Suburban Large,No,3003.0,193.16,15.55,303.0,63.0,-,Regular,Open
483318003732,TX-061911-061911001,4833180,TX-061911,9,12,NORTHWEST H S,NORTHWEST ISD,Denton County,2301 TEXAN DR,JUSTIN,TX,76247,,(817)215-0200,11,City Large,No,2549.0,143.25,17.79,,,,Regular,Open
482001014188,TX-043905-043905014,4820010,TX-043905,9,12,PANTHER CREEK H S,FRISCO ISD,Denton County,1875 PGA PKWY,FRISCO,TX,75034,,(469)633-6000,41,Rural Fringe,No,1166.0,91.96,12.68,173.0,31.0,-,Regular,Open
483492003929,TX-061903-061903001,4834920,TX-061903,9,12,PILOT POINT H S,PILOT POINT ISD,Denton County,1300 N WASHINGTON,PILOT POINT,TX,76258,4063.0,(940)686-8740,42,Rural Distant,No,457.0,36.93,12.37,162.0,18.0,-,Regular,Open
483531003992,TX-061906-061906001,4835310,TX-061906,9,12,PONDER H S,PONDER ISD,Denton County,400 W BAILEY ST,PONDER,TX,76259,278.0,(940)479-8312,42,Rural Distant,No,536.0,42.89,12.5,178.0,29.0,-,Regular,Open
481674013273,TX-061901-061901008,4816740,TX-061901,9,12,RAY BRASWELL H S,DENTON ISD,Denton County,26750 E UNIVERSITY DR,AUBREY,TX,76227,,(972)347-7700,21,Suburban Large,No,2758.0,179.83,15.34,1077.0,195.0,-,Regular,Open
482001013003,TX-043905-043905010,4820010,TX-043905,9,12,REEDY H S,FRISCO ISD,Denton County,3003 STONEBROOK PKWY,FRISCO,TX,75034,,(469)633-6400,21,Suburban Large,No,2191.0,135.81,16.13,104.0,27.0,-,Regular,Open
481674006976,TX-061901-061901002,4816740,TX-061901,9,12,RYAN H S,DENTON ISD,Denton County,5101 E MCKINNEY,DENTON,TX,76208,4658.0,(940)369-3000,12,City Midsize,No,2156.0,161.25,13.37,1088.0,243.0,-,Regular,Open
483918004468,TX-061908-061908001,4839180,TX-061908,9,12,SANGER H S,SANGER ISD,Denton County,601 ELM ST,SANGER,TX,76266,9635.0,(940)458-7497,41,Rural Fringe,No,824.0,62.5,13.18,279.0,49.0,-,Regular,Open
482730006291,TX-061902-061902004,4827300,TX-061902,9,12,THE COLONY H S,LEWISVILLE ISD,Denton County,4301 BLAIR OAKS DR,THE COLONY,TX,75056,2718.0,(469)713-5178,21,Suburban Large,No,1877.0,137.2,13.68,748.0,148.0,-,Regular,Open
482001010494,TX-043905-043905005,4820010,TX-043905,9,12,WAKELAND H S,FRISCO ISD,Denton County,10700 LEGACY DR,FRISCO,TX,75034,1260.0,(469)633-5700,21,Suburban Large,No,2158.0,129.56,16.66,92.0,22.0,-,Regular,Open
480870013677,TX-220901-220901014,4808700,TX-220901,9,12,ARLINGTON COLLEGE AND CAREER H S,ARLINGTON ISD,Tarrant County,4900 W ARKANSAS LN,ARLINGTON,TX,76016,,(817)515-3550,11,City Large,No,365.0,18.5,19.73,252.0,47.0,-,Regular,Open
480870000232,TX-220901-220901001,4808700,TX-220901,9,12,ARLINGTON H S,ARLINGTON ISD,Tarrant County,818 W PARK ROW,ARLINGTON,TX,76013,3996.0,(682)867-8100,11,City Large,No,2501.0,160.87,15.55,1532.0,209.0,-,Regular,Open
481970001830,TX-220905-220905002,4819700,TX-220905,9,12,ARLINGTON HEIGHTS H S,FORT WORTH ISD,Tarrant County,4501 W FWY,FORT WORTH,TX,76107,5499.0,(817)815-1000,11,City Large,No,1940.0,118.23,16.41,1262.0,58.0,-,Regular,Open
480920000382,TX-220915-220915001,4809200,TX-220915,9,12,AZLE H S,AZLE ISD,Tarrant County,1200 BOYD RD,AZLE,TX,76020,2599.0,(817)444-5555,41,Rural Fringe,No,2147.0,145.44,14.76,828.0,111.0,-,Regular,Open
481023008368,TX-220902-220902010,4810230,TX-220902,9,12,BIRDVILLE H S,BIRDVILLE ISD,Tarrant County,9100 MID CITIES BLVD,NORTH RICHLAND HILLS,TX,76180,4800.0,(817)547-8000,21,Suburban Large,No,2097.0,127.38,16.46,822.0,126.0,-,Regular,Open
481770001531,TX-220918-220918001,4817700,TX-220918,9,12,BOSWELL H S,EAGLE MT-SAGINAW ISD,Tarrant County,5805 W BAILEY BOSWELL RD,FORT WORTH,TX,76179,4808.0,(817)237-3314,11,City Large,No,2683.0,146.05,18.37,950.0,154.0,-,Regular,Open
480870021493,TX-220901-220901004,4808700,TX-220901,9,12,BOWIE H S,ARLINGTON ISD,Tarrant County,2101 HIGHBANK DR,ARLINGTON,TX,76018,1980.0,(682)867-4400,11,City Large,No,2355.0,157.89,14.92,1535.0,213.0,-,Regular,Open
484554005175,TX-220920-220920001,4845540,TX-220920,9,12,BREWER H S,WHITE SETTLEMENT ISD,Tarrant County,1025 W LOOP 820 N,FORT WORTH,TX,76108,,(817)367-1200,11,City Large,No,2172.0,132.0,16.45,1040.0,227.0,-,Regular,Open
481970001839,TX-220905-220905001,4819700,TX-220905,9,12,CARTER-RIVERSIDE H S,FORT WORTH ISD,Tarrant County,3301 YUCCA AVE,FORT WORTH,TX,76111,4836.0,(817)814-9000,11,City Large,No,1030.0,65.58,15.71,819.0,53.0,-,Regular,Open
482526009380,TX-220907-220907004,4825260,TX-220907,9,12,CENTRAL H S,KELLER ISD,Tarrant County,9450 RAY WHITE RD,KELLER,TX,76244,,(817)744-2000,11,City Large,No,2542.0,168.57,15.08,692.0,155.0,-,Regular,Open
481770012760,TX-220918-220918006,4817700,TX-220918,9,12,CHISHOLM TRAIL H S,EAGLE MT-SAGINAW ISD,Tarrant County,3100 NW COLLEGE DR,FORT WORTH,TX,76179,,(817)232-7112,11,City Large,No,2501.0,158.3,15.8,1068.0,193.0,-,Regular,Open
482166007439,TX-220906-220906004,4821660,TX-220906,9,12,COLLEYVILLE HERITAGE H S,GRAPEVINE-COLLEYVILLE ISD,Tarrant County,5401 HERITAGE AVE,COLLEYVILLE,TX,76034,5919.0,(817)305-4700,21,Suburban Large,No,1812.0,122.87,14.75,,,,Regular,Open
481591001155,TX-220912-220912001,4815910,TX-220912,9,12,CROWLEY H S,CROWLEY ISD,Tarrant County,1005 W MAIN ST,CROWLEY,TX,76036,2999.0,(817)297-5810,21,Suburban Large,No,2492.0,174.9,14.25,1621.0,227.0,-,Regular,Open
481970001851,TX-220905-220905004,4819700,TX-220905,9,12,DIAMOND HILL-JARVIS H S,FORT WORTH ISD,Tarrant County,1411 MAYDELL ST,FORT WORTH,TX,76106,4596.0,(817)815-0000,11,City Large,No,926.0,70.18,13.19,836.0,34.0,-,Regular,Open
481970001853,TX-220905-220905005,4819700,TX-220905,9,12,DUNBAR H S,FORT WORTH ISD,Tarrant County,5700 RAMEY AVE,FORT WORTH,TX,76112,7999.0,(817)815-3000,11,City Large,No,860.0,56.18,15.31,751.0,28.0,-,Regular,Open
481970001857,TX-220905-220905006,4819700,TX-220905,9,12,EASTERN HILLS H S,FORT WORTH ISD,Tarrant County,5701 SHELTON ST,FORT WORTH,TX,76112,3999.0,(817)815-4000,11,City Large,No,1184.0,64.21,18.44,1010.0,33.0,-,Regular,Open
482526007119,TX-220907-220907002,4825260,TX-220907,9,12,FOSSIL RIDGE H S,KELLER ISD,Tarrant County,4101 THOMPSON RD,KELLER,TX,76244,,(817)744-1700,11,City Large,No,2241.0,155.71,14.39,990.0,229.0,-,Regular,Open
482166002183,TX-220906-220906001,4821660,TX-220906,9,12,GRAPEVINE H S,GRAPEVINE-COLLEYVILLE ISD,Tarrant County,3223 MUSTANG DR,GRAPEVINE,TX,76051,5998.0,(817)251-5210,13,City Small,No,1749.0,125.5,13.94,,,,Regular,Open
482166013073,TX-220906-220906008,4821660,TX-220906,9,12,GRAPEVINE-COLLEYVILLE COLLEGIATE ACADEMY AT TCC NE,GRAPEVINE-COLLEYVILLE ISD,Tarrant County,828 W HARWOOD BLDG NMPC,HURST,TX,76054,,(817)515-6775,21,Suburban Large,No,360.0,14.24,25.28,128.0,37.0,-,Regular,Open
481023000489,TX-220902-220902001,4810230,TX-220902,9,12,HALTOM H S,BIRDVILLE ISD,Tarrant County,5501 N HALTOM RD,HALTOM CITY,TX,76137,2897.0,(817)547-6000,21,Suburban Large,No,2755.0,170.27,16.18,1724.0,204.0,-,Regular,Open
480144013191,TX-057848-057848006,4801440,TX-057848,9,12,ILTEXAS ARLINGTON-GRAND PRAIRIE H S,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),Tarrant County,2851 RAGLAND RD,GRAND PRAIRIE,TX,75052,,(682)808-5960,21,Suburban Large,Yes,757.0,52.01,14.55,488.0,87.0,-,Regular,Open
480144013260,TX-057848-057848009,4801440,TX-057848,9,12,ILTEXAS KELLER SAGINAW H S,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),Tarrant County,10537 NW HWY 287,FORT WORTH,TX,76131,,(682)250-3701,11,City Large,Yes,809.0,55.91,14.47,358.0,80.0,-,Regular,Open
481970013388,TX-220905-220905087,4819700,TX-220905,9,12,IM TERRELL ACADEMY FOR STEM AND VPA,FORT WORTH ISD,Tarrant County,1900 IM TERRELL WAY,FORT WORTH,TX,76102,,(817)814-2350,11,City Large,No,454.0,36.41,12.47,216.0,8.0,-,Regular,Open
482526002822,TX-220907-220907001,4825260,TX-220907,9,12,KELLER H S,KELLER ISD,Tarrant County,601 N PATE ORR RD,KELLER,TX,76248,4299.0,(817)744-1400,21,Suburban Large,No,3023.0,180.28,16.77,225.0,35.0,-,Regular,Open
482550002839,TX-220914-220914001,4825500,TX-220914,9,12,KENNEDALE H S,KENNEDALE ISD,Tarrant County,901 WILDCAT WAY,KENNEDALE,TX,76060,,(817)563-8100,21,Suburban Large,No,1005.0,66.62,15.09,419.0,64.0,-,Regular,Open
482649002978,TX-220910-220910001,4826490,TX-220910,9,12,LAKE WORTH H S,LAKE WORTH ISD,Tarrant County,4210 BOAT CLUB RD,LAKE WORTH,TX,76135,2899.0,(817)306-4230,21,Suburban Large,No,961.0,70.76,13.58,801.0,35.0,-,Regular,Open
480870000253,TX-220901-220901003,4808700,TX-220901,9,12,LAMAR H S,ARLINGTON ISD,Tarrant County,1400 W LAMAR BLVD,ARLINGTON,TX,76012,1799.0,(682)867-8300,11,City Large,No,2479.0,167.39,14.81,1697.0,210.0,-,Regular,Open
482892012371,TX-220908-220908008,4828920,TX-220908,9,12,MANSFIELD FRONTIER STEM ACADEMY,MANSFIELD ISD,Tarrant County,1120 W DEBBIE LN,MANSFIELD,TX,76063,,(682)314-1600,21,Suburban Large,No,307.0,22.61,13.58,60.0,12.0,-,Regular,Open
482892009383,TX-220908-220908003,4828920,TX-220908,9,12,MANSFIELD H S,MANSFIELD ISD,Tarrant County,3001 E BROAD ST,MANSFIELD,TX,76063,,(682)314-0100,21,Suburban Large,No,2593.0,145.61,17.81,774.0,156.0,-,Regular,Open
482892011441,TX-220908-220908007,4828920,TX-220908,9,12,MANSFIELD LAKE RIDGE H S,MANSFIELD ISD,Tarrant County,101 N DAY MIAR RD,MANSFIELD,TX,76063,,(682)314-0400,21,Suburban Large,No,2772.0,153.97,18.0,695.0,169.0,-,Regular,Open
482892011334,TX-220908-220908005,4828920,TX-220908,9,12,MANSFIELD LEGACY H S,MANSFIELD ISD,Tarrant County,1263 N MAIN,MANSFIELD,TX,76063,,(682)314-0600,21,Suburban Large,No,2539.0,147.46,17.22,1055.0,187.0,-,Regular,Open
482892009049,TX-220908-220908002,4828920,TX-220908,9,12,MANSFIELD SUMMIT H S,MANSFIELD ISD,Tarrant County,1071 TURNER WARNELL RD,ARLINGTON,TX,76001,8501.0,(682)314-0800,11,City Large,No,1771.0,120.81,14.66,1054.0,175.0,-,Regular,Open
482892011022,TX-220908-220908004,4828920,TX-220908,9,12,MANSFIELD TIMBERVIEW H S,MANSFIELD ISD,Tarrant County,7700 S WATSON RD,ARLINGTON,TX,76002,,(682)314-1300,11,City Large,No,1827.0,125.3,14.58,915.0,165.0,-,Regular,Open
481970013114,TX-220905-220905085,4819700,TX-220905,9,12,MARINE CREEK COLLEGIATE H S,FORT WORTH ISD,Tarrant County,4801 MARINE CREEK PKWY,FORT WORTH,TX,76107,3010.0,(817)515-7784,11,City Large,No,334.0,17.81,18.75,251.0,15.0,-,Regular,Open
480870005643,TX-220901-220901005,4808700,TX-220901,9,12,MARTIN H S,ARLINGTON ISD,Tarrant County,4501 W PLEASANT RIDGE RD,ARLINGTON,TX,76016,3499.0,(682)867-8600,11,City Large,No,3670.0,208.03,17.64,1349.0,247.0,-,Regular,Open
481591008040,TX-220912-220912002,4815910,TX-220912,9,12,NORTH CROWLEY H S,CROWLEY ISD,Tarrant County,9100 S HULEN,FORT WORTH,TX,76123,,(817)263-1250,11,City Large,No,2933.0,205.95,14.24,1846.0,301.0,-,Regular,Open
481970001893,TX-220905-220905008,4819700,TX-220905,9,12,NORTH SIDE H S,FORT WORTH ISD,Tarrant County,2211 MCKINLEY AVE,FORT WORTH,TX,76164,,(817)814-4000,11,City Large,No,1721.0,113.32,15.19,1516.0,90.0,-,Regular,Open
481970001894,TX-220905-220905016,4819700,TX-220905,9,12,O D WYATT H S,FORT WORTH ISD,Tarrant County,2400 E SEMINARY DR,FORT WORTH,TX,76119,5598.0,(817)815-8000,11,City Large,No,1570.0,94.85,16.55,1392.0,57.0,-,Regular,Open
481970001897,TX-220905-220905010,4819700,TX-220905,9,12,PASCHAL H S,FORT WORTH ISD,Tarrant County,3001 FOREST PARK BLVD,FORT WORTH,TX,76110,2895.0,(817)814-5000,11,City Large,No,2147.0,130.26,16.48,1217.0,57.0,-,Regular,Open
481970001901,TX-220905-220905009,4819700,TX-220905,9,12,POLYTECHNIC H S,FORT WORTH ISD,Tarrant County,1300 CONNER AVE,FORT WORTH,TX,76105,1493.0,(817)814-0000,11,City Large,No,1382.0,80.25,17.22,1233.0,44.0,-,Regular,Open
481023000495,TX-220902-220902002,4810230,TX-220902,9,12,RICHLAND H S,BIRDVILLE ISD,Tarrant County,5201 E HOLIDAY LN,NORTH RICHLAND HILLS,TX,76180,6799.0,(817)547-7000,21,Suburban Large,No,2002.0,129.23,15.49,908.0,138.0,-,Regular,Open
481770011031,TX-220918-220918004,4817700,TX-220918,9,12,SAGINAW H S,EAGLE MT-SAGINAW ISD,Tarrant County,800 N BLUE MOUND RD,SAGINAW,TX,76131,,(817)306-0914,21,Suburban Large,No,2202.0,145.31,15.15,921.0,188.0,-,Regular,Open
480870000249,TX-220901-220901002,4808700,TX-220901,9,12,SAM HOUSTON H S,ARLINGTON ISD,Tarrant County,2000 SAM HOUSTON DR,ARLINGTON,TX,76014,1699.0,(682)867-8200,11,City Large,No,3177.0,204.1,15.57,2765.0,137.0,-,Regular,Open
480870009374,TX-220901-220901009,4808700,TX-220901,9,12,SEGUIN H S,ARLINGTON ISD,Tarrant County,7001 SILO RD,ARLINGTON,TX,76002,,(682)867-6700,11,City Large,No,1562.0,119.77,13.04,1008.0,155.0,-,Regular,Open
481970008026,TX-220905-220905003,4819700,TX-220905,9,12,SOUTH HILLS H S,FORT WORTH ISD,Tarrant County,6101 MCCART,FORT WORTH,TX,76133,3317.0,(817)814-7000,11,City Large,No,1876.0,119.48,15.7,1566.0,64.0,-,Regular,Open
481970001913,TX-220905-220905014,4819700,TX-220905,9,12,SOUTHWEST H S,FORT WORTH ISD,Tarrant County,4100 ALTAMESA BLVD,FORT WORTH,TX,76133,5499.0,(817)814-8000,11,City Large,No,1186.0,90.8,13.06,929.0,49.0,-,Regular,Open
481970013383,TX-220905-220905086,4819700,TX-220905,9,12,TARRANT CO COLLEGE SOUTH/FORT WORTH COLLEGIATE H S,FORT WORTH ISD,Tarrant County,100 N UNIVERSITY DR,FORT WORTH,TX,76107,3010.0,(817)814-2000,11,City Large,No,340.0,18.38,18.5,232.0,15.0,-,Regular,Open
482892013423,TX-220908-220908009,4828920,TX-220908,9,12,TCCSE EARLY COLLEGE H S AT TIMBERVIEW,MANSFIELD ISD,Tarrant County,7700 S WATSON RD,ARLINGTON,TX,76002,,(682)314-1300,11,City Large,No,273.0,11.85,23.04,113.0,31.0,-,Regular,Open
481970012338,TX-220905-220905082,4819700,TX-220905,9,12,TEXAS ACADEMY OF BIOMEDICAL,FORT WORTH ISD,Tarrant County,300 TRINITY CAMPUS CIRCLE TRWF 4TH FLOO,FORT WORTH,TX,76102,,(817)515-1660,11,City Large,No,368.0,21.09,17.45,266.0,11.0,-,Regular,Open
482526011897,TX-220907-220907005,4825260,TX-220907,9,12,TIMBER CREEK H S,KELLER ISD,Tarrant County,12350 TIMBERLAND BLVD,FORT WORTH,TX,76244,,(817)744-2300,11,City Large,No,3026.0,199.47,15.17,711.0,127.0,-,Regular,Open
481970001920,TX-220905-220905011,4819700,TX-220905,9,12,TRIMBLE TECHNICAL H S,FORT WORTH ISD,Tarrant County,1003 W CANNON ST,FORT WORTH,TX,76104,3086.0,(817)815-2500,11,City Large,No,1739.0,106.9,16.27,1462.0,85.0,-,Regular,Open
480003013482,TX-057803-057803014,4800030,TX-057803,9,12,UPLIFT MIGHTY H S,UPLIFT EDUCATION,Tarrant County,3000 PEGASUS PARK DR STE 1100,DALLAS,TX,75247,,(817)288-3800,11,City Large,Yes,412.0,26.77,15.39,346.0,22.0,-,Regular,Open
480003012175,TX-057803-057803009,4800030,TX-057803,9,12,UPLIFT SUMMIT INTERNATIONAL H S,UPLIFT EDUCATION,Tarrant County,3000 PEGASUS PARK DR STE 1100,DALLAS,TX,75247,,(817)287-5121,11,City Large,Yes,434.0,30.32,14.31,283.0,46.0,-,Regular,Open
483318013139,TX-061911-061911011,4833180,TX-061911,9,12,V R EATON H S,NORTHWEST ISD,Tarrant County,1350 EAGLE DR,FORT WORTH,TX,76052,,(817)698-3955,11,City Large,No,3262.0,171.31,19.04,,,,Regular,Open
481970001932,TX-220905-220905015,4819700,TX-220905,9,12,WESTERN HILLS H S,FORT WORTH ISD,Tarrant County,3600 BOSTON AVE,FORT WORTH,TX,76116,6999.0,(817)815-6000,21,Suburban Large,No,889.0,69.37,12.82,705.0,36.0,-,Regular,Open
